countryCode,genus,species,decimalLongitude,decimalLatitude,thermal_zone
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.460826,38.788978,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.438138,38.784346,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-9.484918,38.803511,subtropical
PT,Drosophila,Drosophila simulans,-25.61795,37.75246,subtropical
PT,Drosophila,Drosophila simulans,-25.61228,37.7524,subtropical
PT,Drosophila,Drosophila simulans,-25.61236,37.74789,subtropical
PT,Drosophila,Drosophila simulans,-25.61787,37.75697,subtropical
PT,Drosophila,Drosophila simulans,-25.62362,37.75253,subtropical
PT,Drosophila,Drosophila simulans,-25.61803,37.74796,subtropical
PT,Drosophila,Drosophila simulans,-25.6293,37.7526,subtropical
PT,Drosophila,Drosophila simulans,-25.62371,37.74802,subtropical
PT,Drosophila,Drosophila simulans,-25.61219,37.7569,subtropical
PT,Drosophila,Drosophila simulans,-25.62938,37.74809,subtropical
US,Drosophila,Drosophila simulans,-83.0538,42.3425,temperate
US,Drosophila,Drosophila simulans,-83.0538,42.3425,temperate
PT,Drosophila,Drosophila simulans,-25.68612,37.74874,subtropical
PT,Drosophila,Drosophila simulans,-25.66343,37.74848,subtropical
PT,Drosophila,Drosophila simulans,-25.68037,37.75318,subtropical
PT,Drosophila,Drosophila simulans,-25.66351,37.74398,subtropical
PT,Drosophila,Drosophila simulans,-25.68588,37.76225,subtropical
PT,Drosophila,Drosophila simulans,-25.64632,37.75279,subtropical
PT,Drosophila,Drosophila simulans,-25.6691,37.74855,subtropical
PT,Drosophila,Drosophila simulans,-25.68604,37.75324,subtropical
PT,Drosophila,Drosophila simulans,-27.22695,38.64358,subtropical
PT,Drosophila,Drosophila simulans,-25.69747,37.74886,subtropical
PT,Drosophila,Drosophila simulans,-25.69755,37.74436,subtropical
PT,Drosophila,Drosophila simulans,-25.65759,37.75743,subtropical
PT,Drosophila,Drosophila simulans,-25.67469,37.75312,subtropical
PT,Drosophila,Drosophila simulans,-25.66326,37.75749,subtropical
PT,Drosophila,Drosophila simulans,-25.64616,37.7618,subtropical
PT,Drosophila,Drosophila simulans,-27.2212,38.64359,subtropical
PT,Drosophila,Drosophila simulans,-27.22696,38.64809,subtropical
PT,Drosophila,Drosophila simulans,-25.67461,37.75762,subtropical
PT,Drosophila,Drosophila simulans,-25.6464,37.74829,subtropical
PT,Drosophila,Drosophila simulans,-25.63481,37.76167,subtropical
PT,Drosophila,Drosophila simulans,-25.63514,37.74365,subtropical
PT,Drosophila,Drosophila simulans,-25.64081,37.74372,subtropical
PT,Drosophila,Drosophila simulans,-25.68628,37.73973,subtropical
PT,Drosophila,Drosophila simulans,-25.64073,37.74822,subtropical
PT,Drosophila,Drosophila simulans,-27.22122,38.6481,subtropical
PT,Drosophila,Drosophila simulans,-25.65783,37.74391,subtropical
PT,Drosophila,Drosophila simulans,-27.22698,38.652589999999996,subtropical
PT,Drosophila,Drosophila simulans,-25.70314,37.74893,subtropical
PT,Drosophila,Drosophila simulans,-25.68061,37.73966,subtropical
PT,Drosophila,Drosophila simulans,-25.63489,37.75717,subtropical
PT,Drosophila,Drosophila simulans,-25.66886,37.76206,subtropical
PT,Drosophila,Drosophila simulans,-25.66902,37.75305,subtropical
PT,Drosophila,Drosophila simulans,-25.69203,37.73528,subtropical
PT,Drosophila,Drosophila simulans,-25.6293,37.7526,subtropical
PT,Drosophila,Drosophila simulans,-25.62922,37.7571,subtropical
PT,Drosophila,Drosophila simulans,-25.65751,37.76193,subtropical
PT,Drosophila,Drosophila simulans,-25.62913,37.76161,subtropical
PT,Drosophila,Drosophila simulans,-25.69172,37.75331,subtropical
PT,Drosophila,Drosophila simulans,-25.652,37.75286,subtropical
PT,Drosophila,Drosophila simulans,-27.23271,38.64808,subtropical
PT,Drosophila,Drosophila simulans,-25.68596,37.75775,subtropical
PT,Drosophila,Drosophila simulans,-25.65791,37.73941,subtropical
PT,Drosophila,Drosophila simulans,-25.68644,37.73071,subtropical
PT,Drosophila,Drosophila simulans,-25.66359,37.73947,subtropical
PT,Drosophila,Drosophila simulans,-25.66367,37.73497,subtropical
PT,Drosophila,Drosophila simulans,-27.22119,38.63909,subtropical
PT,Drosophila,Drosophila simulans,-27.21546,38.6436,subtropical
PT,Drosophila,Drosophila simulans,-27.23269,38.64357,subtropical
PT,Drosophila,Drosophila simulans,-25.67493,37.7396,subtropical
PT,Drosophila,Drosophila simulans,-25.65767,37.75292,subtropical
PT,Drosophila,Drosophila simulans,-25.67501,37.73509,subtropical
PT,Drosophila,Drosophila simulans,-25.65183,37.76187,subtropical
PT,Drosophila,Drosophila simulans,-25.69188,37.74429,subtropical
PT,Drosophila,Drosophila simulans,-25.68021,37.76219,subtropical
PT,Drosophila,Drosophila simulans,-25.68029,37.75768,subtropical
PT,Drosophila,Drosophila simulans,-25.69195,37.73979,subtropical
PT,Drosophila,Drosophila simulans,-25.66334,37.75299,subtropical
PT,Drosophila,Drosophila simulans,-25.66918,37.74404,subtropical
PT,Drosophila,Drosophila simulans,-25.67453,37.76213,subtropical
PT,Drosophila,Drosophila simulans,-25.68069,37.73516,subtropical
PT,Drosophila,Drosophila simulans,-25.66894,37.75756,subtropical
PT,Drosophila,Drosophila simulans,-25.68045,37.74867,subtropical
PT,Drosophila,Drosophila simulans,-25.6862,37.74423,subtropical
PT,Drosophila,Drosophila simulans,-25.65775,37.74842,subtropical
PT,Drosophila,Drosophila simulans,-25.67477,37.74861,subtropical
PT,Drosophila,Drosophila simulans,-25.69164,37.75781,subtropical
PT,Drosophila,Drosophila simulans,-25.64056,37.75723,subtropical
PT,Drosophila,Drosophila simulans,-25.65216,37.74385,subtropical
PT,Drosophila,Drosophila simulans,-27.22123,38.6526,subtropical
PT,Drosophila,Drosophila simulans,-25.66318,37.762,subtropical
PT,Drosophila,Drosophila simulans,-27.22693,38.63907,subtropical
PT,Drosophila,Drosophila simulans,-25.65224,37.73934,subtropical
PT,Drosophila,Drosophila simulans,-25.64649,37.74378,subtropical
PT,Drosophila,Drosophila simulans,-27.23272,38.65258,subtropical
PT,Drosophila,Drosophila simulans,-25.65208,37.74835,subtropical
PT,Drosophila,Drosophila simulans,-25.68636,37.73522,subtropical
PT,Drosophila,Drosophila simulans,-25.64624,37.7573,subtropical
PT,Drosophila,Drosophila simulans,-25.67485,37.7441,subtropical
PT,Drosophila,Drosophila simulans,-25.68053,37.74417,subtropical
PT,Drosophila,Drosophila simulans,-25.65191,37.75736,subtropical
PT,Drosophila,Drosophila simulans,-25.6918,37.7488,subtropical
PT,Drosophila,Drosophila simulans,-25.66934,37.73503,subtropical
PT,Drosophila,Drosophila simulans,-25.64065,37.75273,subtropical
PT,Drosophila,Drosophila simulans,-25.66926,37.73953,subtropical
PT,Drosophila,Drosophila simulans,-25.64048,37.76174,subtropical
PT,Drosophila,Drosophila simulans,-25.63506,37.74816,subtropical
PT,Drosophila,Drosophila simulans,-25.63497,37.75266,subtropical
PT,Drosophila,Drosophila simulans,-27.23268,38.63906,subtropical
PT,Drosophila,Drosophila simulans,-25.658,37.7349,subtropical
US,Drosophila,Drosophila simulans,-74.1508,40.583,subtropical
US,Drosophila,Drosophila simulans,-74.1508,40.583,subtropical
US,Drosophila,Drosophila simulans,-71.291,44.3762,temperate
CO,Rhodnius,Rhodnius prolixus,-71.452656,6.995375,tropical
CO,Rhodnius,Rhodnius prolixus,-71.724458,6.511111,tropical
VE,Rhodnius,Rhodnius prolixus,-66.881198,10.48754,tropical
GT,Rhodnius,Rhodnius prolixus,-89.847001,14.663243,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7433,9.24167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8583,8.99167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6639,9.60833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278,tropical
VE,Rhodnius,Rhodnius prolixus,-68.55,9.83722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8611,9.21111,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1361,9.77944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7039,9.25611,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5683,9.36111,tropical
VE,Rhodnius,Rhodnius prolixus,-69.955,9.30389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6122,9.44556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6289,9.39333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6417,9.36333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.1456,9.45,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3083,9.66,tropical
VE,Rhodnius,Rhodnius prolixus,-69.1456,9.5,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6206,9.29889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.925,9.75,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3206,9.70389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3767,8.69444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7139,9.73889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7144,9.73889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3467,9.62667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4111,9.72889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3278,9.73667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3228,9.64056,tropical
VE,Rhodnius,Rhodnius prolixus,-68.5894,9.79611,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4561,9.45278,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6139,9.68722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3839,9.54222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.435,9.83944,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4861,9.83944,tropical
VE,Rhodnius,Rhodnius prolixus,-70.31,9.7583,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4633,9.84778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6811,9.14556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9517,9.44222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.1444,9.28111,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4417,9.53222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.81,9.26556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.73,9.155,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7239,9.17111,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8583,8.99167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7172,9.31222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.96,9.27778,tropical
VE,Rhodnius,Rhodnius prolixus,-68.8289,9.91222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6933,9.31333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7144,9.35556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7156,9.27667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8433,9.33944,tropical
VE,Rhodnius,Rhodnius prolixus,-68.875,10.385,tropical
VE,Rhodnius,Rhodnius prolixus,-68.5433,10.59167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5561,9.30722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6289,9.39333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5061,9.435,tropical
VE,Rhodnius,Rhodnius prolixus,-67.3667,9.88722,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4622,9.69556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9361,9.34444,tropical
VE,Rhodnius,Rhodnius prolixus,-67.8,9.7833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7133,9.09722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4417,9.20833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4444,9.53722,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3906,9.59056,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7144,9.73889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4861,9.83944,tropical
VE,Rhodnius,Rhodnius prolixus,-65.2322,9.91833,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4417,9.53222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7528,9.71833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7139,9.73889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3517,9.62389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8728,8.98333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3839,9.54222,tropical
GT,Rhodnius,Rhodnius prolixus,-89.8,14.66667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9789,9.26333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.96,9.27778,tropical
VE,Rhodnius,Rhodnius prolixus,-70.8283,9.2616,tropical
VE,Rhodnius,Rhodnius prolixus,-69.56,9.44556,tropical
GT,Rhodnius,Rhodnius prolixus,-89.385375,14.815384,tropical
GT,Rhodnius,Rhodnius prolixus,-89.385375,14.815384,tropical
GT,Rhodnius,Rhodnius prolixus,-89.385375,14.815384,tropical
VE,Rhodnius,Rhodnius prolixus,-69.635,9.08889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4278,9.77833,tropical
VE,Rhodnius,Rhodnius prolixus,-71.0572,9.57778,tropical
GT,Rhodnius,Rhodnius prolixus,-89.26667,14.81667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.81667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.8,14.23333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.38333,14.71667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.81667,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4211,9.75722,tropical
GT,Rhodnius,Rhodnius prolixus,-89.25,14.78333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.98333,14.38333,tropical
VE,Rhodnius,Rhodnius prolixus,-68.43,9.86944,tropical
GT,Rhodnius,Rhodnius prolixus,-89.3,14.76667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.31667,14.75,tropical
GT,Rhodnius,Rhodnius prolixus,-89.4,14.66667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.93333,14.13333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.3,14.7,tropical
GT,Rhodnius,Rhodnius prolixus,-89.81667,14.71667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.28333,14.7,tropical
GT,Rhodnius,Rhodnius prolixus,-89.41667,14.66667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.83333,14.68333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.81667,14.66667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.31667,14.68333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.81667,14.8,tropical
GT,Rhodnius,Rhodnius prolixus,-89.81667,14.78333,tropical
GT,Rhodnius,Rhodnius prolixus,-90.01667,14.03333,tropical
GT,Rhodnius,Rhodnius prolixus,-90.06667,14.06667,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6313,9.7591,tropical
GT,Rhodnius,Rhodnius prolixus,-89.93333,14.68333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.35,14.9,tropical
GT,Rhodnius,Rhodnius prolixus,-89.45,14.85,tropical
GT,Rhodnius,Rhodnius prolixus,-89.16667,14.68333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.15,14.7,tropical
GT,Rhodnius,Rhodnius prolixus,-89.15,14.71667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.33333,14.66667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.4,14.66667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.4,14.66667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4777,8.8,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3644,8.47778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.825,8.34167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6417,9.36333,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2405,9.5216,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6289,9.39333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5433,9.36,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6122,9.44556,tropical
GT,Rhodnius,Rhodnius prolixus,-89.25,14.86667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.56,9.44556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5239,9.41667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5206,9.37778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5394,9.45389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5372,9.47056,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6778,9.89778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3083,9.66,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3839,9.54222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.074700000000007,9.91033,tropical
VE,Rhodnius,Rhodnius prolixus,-68.0666,9.95,tropical
VE,Rhodnius,Rhodnius prolixus,-69.375,9.56556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.93,9.19556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5683,9.36111,tropical
VE,Rhodnius,Rhodnius prolixus,-69.955,9.30389,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6313,9.7591,tropical
VE,Rhodnius,Rhodnius prolixus,-68.0554,9.97625,tropical
GT,Rhodnius,Rhodnius prolixus,-89.26667,14.86667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3517,9.62389,tropical
VE,Rhodnius,Rhodnius prolixus,-68.925,9.74333,tropical
VE,Rhodnius,Rhodnius prolixus,-68.8289,9.75278,tropical
VE,Rhodnius,Rhodnius prolixus,-69.2811,9.54667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.81667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.83333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.26667,14.81667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.3,14.96667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.28333,14.8,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.91667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.8,tropical
GT,Rhodnius,Rhodnius prolixus,-89.4,14.8,tropical
GT,Rhodnius,Rhodnius prolixus,-89.26667,14.9,tropical
GT,Rhodnius,Rhodnius prolixus,-89.31667,14.96667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.96667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.2,14.91667,tropical
GT,Rhodnius,Rhodnius prolixus,-90.21667,14.15,tropical
GT,Rhodnius,Rhodnius prolixus,-89.21667,14.93333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.3,14.95,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3183,9.65,tropical
GT,Rhodnius,Rhodnius prolixus,-89.38333,14.86667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.31667,14.93333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7039,9.25611,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3228,9.64056,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4728,9.88889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4111,9.82056,tropical
GT,Rhodnius,Rhodnius prolixus,-89.91667,14.65,tropical
GT,Rhodnius,Rhodnius prolixus,-89.26667,14.78333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.23333,14.76667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.46667,14.96667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.48333,14.98333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4561,9.45278,tropical
GT,Rhodnius,Rhodnius prolixus,-89.7,14.86667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.33333,14.8,tropical
GT,Rhodnius,Rhodnius prolixus,-89.7,14.88333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.68333,14.88333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.71667,14.83333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.4,14.85,tropical
GT,Rhodnius,Rhodnius prolixus,-89.7,14.88333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.75,14.86667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.66667,14.63333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.83333,14.73333,tropical
GT,Rhodnius,Rhodnius prolixus,-89.43333,14.8,tropical
GT,Rhodnius,Rhodnius prolixus,-89.85,14.53333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4444,9.53722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9695,9.39544,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4406,9.50722,tropical
GT,Rhodnius,Rhodnius prolixus,-89.73333,15,tropical
VE,Rhodnius,Rhodnius prolixus,-69.81,9.26556,tropical
GT,Rhodnius,Rhodnius prolixus,-89.71667,15.01667,tropical
GT,Rhodnius,Rhodnius prolixus,-89.38333,15.1,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7172,9.31222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4861,9.83944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4267,9.51444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4633,9.84778,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1833,8.68722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8506,8.31222,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0694,8.66,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.70167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7417,8.33,tropical
VE,Rhodnius,Rhodnius prolixus,-70.7253,8.44361,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9283,8.21722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6111,8.025,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1917,8.74167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9344,8.18,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3639,8.76444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.5444,9.34222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4539,8.79444,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3644,8.47778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7433,8.14778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.755,8.095,tropical
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2917,8.69167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7833,8.1833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.0583,9.84944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.725,8.12944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9194,8.15833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.49,9.82333,tropical
VE,Rhodnius,Rhodnius prolixus,-68.55,9.83722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.1989,8.69944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5217,9.48722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3,9.7,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5361,9.51444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.762200000000007,9.78333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5933,9.43722,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6044,9.84167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.285,9.72278,tropical
VE,Rhodnius,Rhodnius prolixus,-69.755,9.39333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3333,9.71833,tropical
VE,Rhodnius,Rhodnius prolixus,-70.7539,9.71111,tropical
